year,rank,song,artist,cleaned_artist,uri,key,duration,bpm,energy,danceability,valence,acousticness,loudness,genres
2018,94,Changes,XXXTentacion,XXXTentacion,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO,B Major,2:02,65,31,67,52,88,-10 dB,emo rap; miami hip hop; rap
2018,95,Mercy,Brett Young,Brett Young,https://open.spotify.com/track/2VIPU72L6tIR4w8J8ap6Kp,E Major,3:37,72,37,64,22,84,-8 dB,contemporary country; country; country road
2018,96,One Number Away,Luke Combs,Luke Combs,https://open.spotify.com/track/4gB7HrYHbJVJ5RFOjxmoq4,F# Minor,3:42,144,78,54,53,1,-6 dB,contemporary country; country
2018,97,Powerglide,Rae Sremmurd featuring Juicy J,"Rae Sremmurd, Juicy J",https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci,C# Minor,5:32,174,83,71,59,2,-5 dB,melodic rap; mississippi hip hop; pop rap; rap; trap; crunk; memphis hip hop; pop rap; rap; southern hip hop; trap
2018,98,IDGAF,Dua Lipa,Dua Lipa,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,G Major,3:38,97,54,84,51,4,-6 dB,dance pop; pop; uk pop
2018,99,Mi Gente,J Balvin and Willy William featuring Beyoncé,"J Balvin, Willy William, Beyoncé",https://open.spotify.com/track/0GzmMQizDeA2NVMUaZksv0,B Minor,3:30,105,72,76,47,2,-6 dB,reggaeton; reggaeton colombiano; trap latino; urbano latino; pop dance; pop; r&b
2018,100,Believer,Imagine Dragons,Imagine Dragons,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,B♭ Minor,3:24,125,78,78,67,6,-4 dB,modern rock; pop; rock
2017,1,Shape of You,Ed Sheeran,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,C# Minor,3:54,96,65,83,93,58,-3 dB,pop; singer-songwriter pop; uk pop
2017,2,Despacito (Remix),Luis Fonsi and Daddy Yankee featuring Justin Bieber,"Luis Fonsi, Daddy Yankee, Justin Bieber",https://open.spotify.com/track/6rPO02ozF3bM7NnOV4h6s2,D Major,3:49,178,82,65,82,23,-4 dB,latin pop; puerto rican pop; latin hip hop; reggaeton; trap latino; urbano latino; canadian pop; pop
2017,3,That's What I Like,Bruno Mars,Bruno Mars,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,C# Major,3:27,134,56,85,86,1,-5 dB,dance pop; pop
2017,4,Humble,Kendrick Lamar,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,C# Minor,2:57,150,62,91,42,0,-7 dB,conscious hip hop; hip hop; rap; west coast rap
2017,5,Something Just Like This,The Chainsmokers and Coldplay,"The Chainsmokers, Coldplay",https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,B Minor,4:07,103,64,62,45,5,-7 dB,pop; permanent wave; pop
2017,6,Bad and Boujee,Migos featuring Lil Uzi Vert,"Migos, Lil Uzi Vert",https://open.spotify.com/track/0M9ydKzuF3oZTfYYPfaGX1,B Major,5:43,127,67,93,17,6,-5 dB,atl hip hop; hip hop; pop rap; rap; southern hip hop; trap; hip hop; melodic rap; philly rap; rage rap; rap; trap
2017,7,Closer,The Chainsmokers featuring Halsey,"The Chainsmokers, Halsey",https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,A♭ Major,4:05,95,52,75,66,41,-6 dB,pop; electropop; etherpop; indie poptimism; pop
2017,8,Body Like a Back Road,Sam Hunt,Sam Hunt,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO,F Major,2:45,99,46,73,66,45,-7 dB,contemporary country; country; country pop; modern country rock
2017,9,Believer,Imagine Dragons,Imagine Dragons,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,B♭ Minor,3:24,125,78,78,67,6,-4 dB,modern rock; pop; rock
2017,10,Congratulations,Post Malone featuring Quavo,"Post Malone, Quavo",https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,F# Major,3:40,123,80,63,49,22,-4 dB,dfw rap; melodic rap; pop; rap; atl hip hop; melodic rap; rap; trap
2017,11,Say You Won't Let Go,James Arthur,James Arthur,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,B♭ Major,3:31,85,56,36,49,70,-7 dB,pop; talent show; uk pop
2017,12,I'm the One,"DJ Khaled featuring Justin Bieber, Quavo, Chance the Rapper and Lil Wayne","DJ Khaled, Justin Bieber, Quavo, Chance the Rapper, Lil Wayne",https://open.spotify.com/track/1jYiIOC5d6soxkJP81fxq2,G Major,4:49,81,67,60,82,5,-4 dB,hip hop; miami hip hop; pop rap; rap; canadian pop; pop; atl hip hop; melodic rap; rap; trap; chicago rap; conscious hip hop; hip hop; pop rap; rap; trap; hip hop; new orleans rap; pop rap; rap; trap
2017,13,XO Tour Llif3,Lil Uzi Vert,Lil Uzi Vert,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,B Minor,3:03,155,75,73,40,0,-6 dB,hip hop; melodic rap; philly rap; rage rap; rap; trap
2017,14,Mask Off,Future,Future,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx,D Major,3:25,150,43,83,28,1,-9 dB,atl hip hop; hip hop; rap; southern hip hop; trap
2017,15,Unforgettable,French Montana featuring Swae Lee,"French Montana, Swae Lee",https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,F# Major,3:54,98,77,73,73,3,-5 dB,hip hop; pop rap; rap; southern hip hop; trap; melodic rap; rap; trap
2017,16,24K Magic,Bruno Mars,Bruno Mars,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,C# Major,3:46,107,80,82,63,3,-4 dB,dance pop; pop
2017,17,Stay,Zedd and Alessia Cara,"Zedd, Alessia Cara",https://open.spotify.com/track/6uBhi9gBXWjanegOb2Phh0,F Minor,3:30,102,62,69,54,25,-5 dB,complextro; edm; german techno; pop; pop dance; canadian contemporary r&b; canadian pop; pop
2017,18,Wild Thoughts,DJ Khaled featuring Rihanna and Bryson Tiller,"DJ Khaled, Rihanna, Bryson Tiller",https://open.spotify.com/track/45XhKYRRkyeqoW3teSOkCM,A♭ Major,3:25,98,68,61,62,3,-3 dB,hip hop; miami hip hop; pop rap; rap; barbadian pop; pop; urban contemporary; kentucky hip hop; r&b; rap
2017,19,Black Beatles,Rae Sremmurd featuring Gucci Mane,"Rae Sremmurd, Gucci Mane",https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,C Major,4:52,146,63,79,36,14,-6 dB,melodic rap; mississippi hip hop; pop rap; rap; trap; atl hip hop; dirty south rap; hip hop; pop rap; rap; southern hip hop; trap
2017,20,Starboy,The Weeknd featuring Daft Punk,"The Weeknd, Daft Punk",https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB,G Major,3:50,186,59,68,49,14,-7 dB,canadian contemporary r&b; canadian pop; pop; electro; filter house; rock
2017,21,Location,Khalid,Khalid,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,C# Minor,3:39,80,45,74,33,33,-11 dB,pop; pop r&b
2017,22,Attention,Charlie Puth,Charlie Puth,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50,E♭ Minor,3:29,100,61,78,80,11,-5 dB,pop; viral pop
2017,23,There's Nothing Holdin' Me Back,Shawn Mendes,Shawn Mendes,https://open.spotify.com/track/7JJmb5XwzOO8jgpou264Ml,B Minor,3:19,122,81,87,97,38,-4 dB,canadian pop; pop; viral pop
2017,24,Bodak Yellow,Cardi B,Cardi B,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL,B Minor,3:44,125,70,93,49,7,-6 dB,pop; rap
2017,25,Redbone,Childish Gambino,Childish Gambino,https://open.spotify.com/track/3vQ4T78TTMOjQXGfXVKQJo,C# Major,5:27,160,35,74,58,18,-11 dB,atl hip hop; hip hop; rap
2017,26,I Don't Wanna Live Forever,Zayn and Taylor Swift,"Zayn, Taylor Swift",https://open.spotify.com/track/55n9yjI6qqXh5F2mYvUc2y,C Major,4:07,118,44,73,11,6,-8 dB,pop; uk pop; pop
2017,27,It Ain't Me,Kygo and Selena Gomez,"Kygo, Selena Gomez",https://open.spotify.com/track/2jRGYG8U5bJzWOH6FLuzvO,C Major,3:12,115,66,71,54,2,-5 dB,edm; pop; pop dance; tropical house; pop; post-teen pop
2017,28,iSpy,Kyle featuring Lil Yachty,"Kyle, Lil Yachty",https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,G Major,4:13,75,65,75,67,38,-7 dB,new york drill; atl hip hop; melodic rap; rap; trap
2017,29,Issues,Julia Michaels,Julia Michaels,https://open.spotify.com/track/7vu0JkJh0ldukEYbTVcqd0,A♭ Major,2:56,114,42,73,46,40,-7 dB,pop
2017,30,Scars to Your Beautiful,Alessia Cara,Alessia Cara,https://open.spotify.com/track/42ydLwx4i5V49RXHOozJZq,C Major,3:50,194,74,32,45,3,-6 dB,canadian contemporary r&b; canadian pop; pop
2017,31,1-800-273-8255,Logic featuring Alessia Cara and Khalid,"Logic, Alessia Cara, Khalid",https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,F Minor,4:10,100,57,62,36,57,-8 dB,conscious hip hop; hip hop; pop rap; rap; canadian contemporary r&b; canadian pop; pop; pop; pop r&b
2017,32,Slow Hands,Niall Horan,Niall Horan,https://open.spotify.com/track/2cOUlop2ZakjOKe4WinesN,C Major,3:08,86,43,74,85,1,-7 dB,pop
2017,33,Love on the Brain,Rihanna,Rihanna,https://open.spotify.com/track/5oO3drDxtziYU2H1X23ZIp,E Minor,3:44,172,64,51,38,7,-5 dB,barbadian pop; pop; urban contemporary
2017,34,I Feel It Coming,The Weeknd featuring Daft Punk,"The Weeknd, Daft Punk",https://open.spotify.com/track/3dhjNA0jGA8vHBQ1VdD6vV,C Minor,4:29,93,82,77,59,43,-6 dB,canadian contemporary r&b; canadian pop; pop; electro; filter house; rock
2017,35,Bounce Back,Big Sean,Big Sean,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,C# Minor,3:42,82,57,79,27,11,-6 dB,detroit hip hop; hip hop; pop rap; r&b; rap; southern hip hop; trap
2017,36,Strip That Down,Liam Payne featuring Quavo,"Liam Payne, Quavo",https://open.spotify.com/track/29JrmE89KgRyCxBIzq2Ocw,F# Major,3:22,106,50,87,55,20,-5 dB,pop; atl hip hop; melodic rap; rap; trap
2017,37,Fake Love,Drake,Drake,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,A Minor,3:31,134,48,93,61,11,-9 dB,canadian hip hop; canadian pop; hip hop; pop rap; rap
2017,38,Don't Wanna Know,Maroon 5 featuring Kendrick Lamar,"Maroon 5, Kendrick Lamar",https://open.spotify.com/track/1nueTG77MzNkJTKQ0ZdGzT,G Major,3:34,100,61,78,42,34,-6 dB,pop; conscious hip hop; hip hop; rap; west coast rap
2017,39,Look What You Made Me Do,Taylor Swift,Taylor Swift,https://open.spotify.com/track/1P17dC1amhFzptugyAO7Il,A Minor,3:32,128,71,77,51,20,-6 dB,pop
2017,40,Castle on the Hill,Ed Sheeran,Ed Sheeran,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,D Major,4:21,135,83,46,47,2,-5 dB,pop; singer-songwriter pop; uk pop
2017,41,Bad Things,Machine Gun Kelly and Camila Cabello,"Machine Gun Kelly, Camila Cabello",https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,D Major,3:59,138,69,70,31,21,-5 dB,ohio hip hop; pop rap; dance pop; pop
2017,42,Paris,The Chainsmokers,The Chainsmokers,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,D Major,3:42,100,66,65,22,2,-6 dB,pop
2017,43,Side to Side,Ariana Grande featuring Nicki Minaj,"Ariana Grande, Nicki Minaj",https://open.spotify.com/track/43bCmCI0nSgcT7QdMXY6LV,F# Minor,3:46,159,74,65,61,5,-6 dB,pop; hip pop; pop; queens hip hop; rap
2017,44,Rockabye,Clean Bandit featuring Sean Paul and Anne-Marie,"Clean Bandit, Sean Paul, Anne-Marie",https://open.spotify.com/track/2hrUO4drrO63i7FYbCLBl2,A Minor,4:11,102,73,72,79,38,-5 dB,pop; uk dance; uk funky; dance pop; dancehall; pop; pop rap; pop
2017,45,Feel It Still,Portugal. The Man,Portugal. The Man,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,C# Minor,2:43,79,80,80,75,4,-5 dB,indie rock; indietronica; modern alternative rock; modern rock
2017,46,Let Me Love You,DJ Snake featuring Justin Bieber,"DJ Snake, Justin Bieber",https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU,A♭ Major,3:26,200,72,48,16,9,-5 dB,dance pop; edm; electronic trap; pop; pop dance; canadian pop; pop
2017,47,Sorry Not Sorry,Demi Lovato,Demi Lovato,https://open.spotify.com/track/0yvPEnB032fojLfVluFjUv,B Minor,3:24,144,64,71,88,2,-7 dB,pop; post-teen pop
2017,48,Bank Account,21 Savage,21 Savage,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s,A♭ Minor,3:40,75,35,88,38,2,-8 dB,atl hip hop; hip hop; rap
2017,49,Can't Stop the Feeling!,Justin Timberlake,Justin Timberlake,https://open.spotify.com/track/1WkMMavIMc4JZ8cfMmxHkI,C Major,3:58,113,83,67,70,1,-6 dB,dance pop; pop
2017,50,Mi Gente,J Balvin and Willy William featuring Beyoncé,"J Balvin, Willy William, Beyoncé",https://open.spotify.com/track/0GzmMQizDeA2NVMUaZksv0,B Minor,3:30,105,72,76,47,2,-6 dB,reggaeton; reggaeton colombiano; trap latino; urbano latino; pop dance; pop; r&b
2017,51,Thunder,Imagine Dragons,Imagine Dragons,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,C Major,3:07,168,82,60,29,1,-5 dB,modern rock; pop; rock
2017,52,T-shirt,Migos,Migos,https://open.spotify.com/track/1rkfJLgTlB6XYNjgZ0sVaK,B♭ Minor,4:02,139,69,87,49,24,-4 dB,atl hip hop; hip hop; pop rap; rap; southern hip hop; trap
2017,53,Rake It Up,Yo Gotti featuring Nicki Minaj,"Yo Gotti, Nicki Minaj",https://open.spotify.com/track/4knL4iPxPOZjQzTUlELGSY,C# Minor,4:36,150,44,91,53,2,-8 dB,dirty south rap; gangster rap; memphis hip hop; rap; southern hip hop; tennessee hip hop; trap; hip pop; pop; queens hip hop; rap
2017,54,Mercy,Shawn Mendes,Shawn Mendes,https://open.spotify.com/track/0AS63m1wHv9n4VVRizK6Hc,B Minor,3:29,148,66,55,34,13,-5 dB,canadian pop; pop; viral pop
2017,55,Tunnel Vision,Kodak Black,Kodak Black,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4,B Minor,4:28,172,49,50,23,6,-8 dB,florida drill; florida rap; melodic rap; miami hip hop; rap; trap; trap latino
2017,56,Rockstar,Post Malone featuring 21 Savage,"Post Malone, 21 Savage",https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,F Minor,3:38,160,52,59,13,12,-6 dB,dfw rap; melodic rap; pop; rap; atl hip hop; hip hop; rap
2017,57,In Case You Didn't Know,Brett Young,Brett Young,https://open.spotify.com/track/10M2Ex445zw585Ducldzkw,B♭ Major,3:45,148,54,61,44,39,-7 dB,contemporary country; country; country road
2017,58,Heathens,Twenty One Pilots,Twenty One Pilots,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,E Minor,3:16,90,40,73,55,8,-9 dB,modern rock; pop; pov: indie; rock
2017,59,Now or Never,Halsey,Halsey,https://open.spotify.com/track/126oeltvIg79HHP4yAi4rq,F# Minor,3:35,110,59,67,45,11,-5 dB,electropop; etherpop; indie poptimism; pop
2017,60,Caroline,Aminé,Aminé,https://open.spotify.com/track/5hTpBe8h35rJ67eAWHQsJx,F Minor,3:30,120,34,94,71,17,-10 dB,pop rap; portland hip hop; rap; underground hip hop
2017,61,Rolex,Ayo & Teo,Ayo & Teo,https://open.spotify.com/track/0pSBuHjILhNEo55xK1zrRt,C# Major,3:59,145,89,80,79,8,-3 dB,trap; viral rap; viral trap
2017,62,DNA,Kendrick Lamar,Kendrick Lamar,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj,C# Major,3:06,140,52,64,42,0,-7 dB,conscious hip hop; hip hop; rap; west coast rap
2017,63,Juju on That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,Zay Hilfigerrr & Zayion McCall,https://open.spotify.com/track/1lItf5ZXJc1by9SbPeljFd,C# Major,2:24,161,89,81,78,0,-4 dB,viral trap
2017,64,Swang,Rae Sremmurd,Rae Sremmurd,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL,A♭ Major,3:28,140,31,68,17,20,-9 dB,melodic rap; mississippi hip hop; pop rap; rap; trap
2017,65,Passionfruit,Drake,Drake,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz,B Major,4:59,112,46,81,36,26,-11 dB,canadian hip hop; canadian pop; hip hop; pop rap; rap
2017,66,Loyalty,Kendrick Lamar featuring Rihanna,"Kendrick Lamar, Rihanna",https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n,A Minor,3:47,111,54,66,42,3,-9 dB,conscious hip hop; hip hop; rap; west coast rap; barbadian pop; pop; urban contemporary
2017,67,Praying,Kesha,Kesha,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA,B♭ Major,3:50,73,39,54,30,49,-7 dB,dance pop; pop
2017,68,Goosebumps,Travis Scott,Travis Scott,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,G Major,4:04,130,73,84,43,8,-3 dB,rap; slap house
2017,69,Cold,Maroon 5 featuring Future,"Maroon 5, Future",https://open.spotify.com/track/7gwLQ4tZ5UdZ7qNcDyJ8wr,A Minor,3:54,100,72,69,41,14,-6 dB,pop; atl hip hop; hip hop; rap; southern hip hop; trap
2017,70,Broccoli,DRAM featuring Lil Yachty,"DRAM, Lil Yachty",https://open.spotify.com/track/0qy5D3OJre7SPJNMOL9I71,A♭ Major,3:45,146,53,89,71,24,-7 dB,trap; underground hip hop; viral trap; virginia hip hop; atl hip hop; melodic rap; rap; trap
2017,71,Slide,Calvin Harris featuring Frank Ocean and Migos,"Calvin Harris, Frank Ocean, Migos",https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,C# Minor,3:51,104,80,74,51,50,-3 dB,dance pop; edm; electro house; house; pop; progressive house; uk dance; lgbtq+ hip hop; neo soul; atl hip hop; hip hop; pop rap; rap; southern hip hop; trap
2017,72,What Ifs,Kane Brown featuring Lauren Alaina,"Kane Brown, Lauren Alaina",https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W,B♭ Major,3:08,126,80,61,69,1,-5 dB,black americana; contemporary country; country; country road; contemporary country; country; country dawn; country road
2017,73,Chained to the Rhythm,Katy Perry featuring Skip Marley,"Katy Perry, Skip Marley",https://open.spotify.com/track/7qvxFz3JodM0A7xEM7k3YD,C Major,3:58,95,80,56,47,8,-5 dB,pop; modern reggae
2017,74,Feels,"Calvin Harris featuring Pharrell Williams, Katy Perry and Big Sean","Calvin Harris, Pharrell Williams, Katy Perry, Big Sean",https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke,B Minor,3:43,101,75,89,87,6,-3 dB,dance pop; edm; electro house; house; pop; progressive house; uk dance; dance pop; pop; pop; detroit hip hop; hip hop; pop rap; r&b; rap; southern hip hop; trap
2017,75,All Time Low,Jon Bellion,Jon Bellion,https://open.spotify.com/track/0SuLAslEMFZAXf0SwY7syi,C Major,3:38,90,57,62,51,6,-4 dB,indie pop rap
2017,76,Hurricane,Luke Combs,Luke Combs,https://open.spotify.com/track/6xHI9KjUjYT0FPtGO8Mxa1,B♭ Major,3:43,76,81,46,52,2,-6 dB,contemporary country; country
2017,77,Too Good at Goodbyes,Sam Smith,Sam Smith,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,F Major,3:21,92,37,72,47,64,-8 dB,pop; uk pop
2017,78,Young Dumb & Broke,Khalid,Khalid,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,C# Major,3:23,137,54,80,39,20,-6 dB,pop; pop r&b
2017,79,Magnolia,Playboi Carti,Playboi Carti,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl,B Minor,3:02,163,58,79,44,1,-7 dB,atl hip hop; plugg; pluggnb; rage rap; rap
2017,80,Love Galore,SZA featuring Travis Scott,"SZA, Travis Scott",https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs,C Major,4:35,135,59,80,41,11,-6 dB,pop; r&b; rap; rap; slap house
2017,81,Drowning,A Boogie wit da Hoodie featuring Kodak Black,"A Boogie wit da Hoodie, Kodak Black",https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI,F Minor,3:29,129,81,84,81,50,-5 dB,melodic rap; rap; trap; florida drill; florida rap; melodic rap; miami hip hop; rap; trap; trap latino
2017,82,Starving,Hailee Steinfeld and Grey featuring Zedd,"Hailee Steinfeld, Grey, Zedd",https://open.spotify.com/track/4Ce37cRWvM1vIGGynKcs22,E Major,3:02,100,62,73,51,38,-4 dB,pop; pop edm; complextro; edm; german techno; pop; pop dance
2017,83,Both,Gucci Mane featuring Drake,"Gucci Mane, Drake",https://open.spotify.com/track/5tFep7dXGd7vEJ668wTPux,G Minor,3:10,140,41,85,34,12,-8 dB,atl hip hop; dirty south rap; hip hop; pop rap; rap; southern hip hop; trap; canadian hip hop; canadian pop; hip hop; pop rap; rap
2017,84,What About Us,Pink,Pink,https://open.spotify.com/track/0dDebMd3esKmWpH8FYENbM,F Minor,3:19,118,76,65,30,8,-4 dB,album rock; art rock; classic rock; progressive rock; psychedelic rock; rock; symphonic rock
2017,85,Swalla,Jason Derulo featuring Nicki Minaj and Ty Dolla Sign,"Jason Derulo, Nicki Minaj, Ty Dolla Sign",https://open.spotify.com/track/58w5J5yNWeGZ7a4cM1rO7Y,C# Major,3:36,98,79,69,75,15,-5 dB,dance pop; pop; hip pop; pop; queens hip hop; rap; hip hop; pop rap; r&b; southern hip hop; trap; trap soul
2017,86,Slippery,Migos featuring Gucci Mane,"Migos, Gucci Mane",https://open.spotify.com/track/0TBgMKD86t1VP3IzhxCoUl,C# Minor,5:04,142,68,92,75,31,-6 dB,atl hip hop; hip hop; pop rap; rap; southern hip hop; trap; atl hip hop; dirty south rap; hip hop; pop rap; rap; southern hip hop; trap
2017,87,Sign of the Times,Harry Styles,Harry Styles,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN,F Major,5:41,120,60,52,22,3,-5 dB,pop
2017,88,Water Under the Bridge,Adele,Adele,https://open.spotify.com/track/4jL6WWKFDqCOPo2hC3VhSS,F Minor,4:00,95,83,59,54,1,-7 dB,british soul; pop; pop soul; uk pop
2017,89,Malibu,Miley Cyrus,Miley Cyrus,https://open.spotify.com/track/1UZOjK1BwmwWU14Erba9CZ,A♭ Major,3:52,140,78,57,34,8,-6 dB,pop
2017,90,Down,Marian Hill,Marian Hill,https://open.spotify.com/track/5eCkuGPZNl4mISFNPgr3Dd,C Minor,3:18,113,36,68,7,68,-15 dB,electropop
2017,91,No Promises,Cheat Codes featuring Demi Lovato,"Cheat Codes, Demi Lovato",https://open.spotify.com/track/5lNuqFVMca4vPupY10cH0J,B♭ Major,3:43,113,62,74,58,6,-7 dB,edm; pop; pop dance; pop; post-teen pop
2017,92,Treat You Better,Shawn Mendes,Shawn Mendes,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd,B♭ Minor,3:08,83,82,44,77,11,-4 dB,canadian pop; pop; viral pop
2017,93,I Get the Bag,Gucci Mane featuring Migos,"Gucci Mane, Migos",https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0,B Major,3:53,140,63,89,43,2,-5 dB,atl hip hop; dirty south rap; hip hop; pop rap; rap; southern hip hop; trap; atl hip hop; hip hop; pop rap; rap; southern hip hop; trap
2017,94,Small Town Boy,Dustin Lynch,Dustin Lynch,https://open.spotify.com/track/7mS200vKsSSVgrbMxWza54,A Major,3:26,73,74,56,67,3,-6 dB,contemporary country; country; country road; modern country rock
2017,95,Everyday We Lit,YFN Lucci featuring PnB Rock,"YFN Lucci, PnB Rock",https://open.spotify.com/track/3J8Q6aBhjpvao8BsBQ6H9Y,G Major,3:17,156,65,76,59,13,-5 dB,arkansas hip hop; atl hip hop; melodic rap; memphis hip hop; southern hip hop; trap; melodic rap; rap; trap
2017,96,Havana,Camila Cabello featuring Young Thug,"Camila Cabello, Young Thug",https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,D Major,3:37,105,52,77,39,18,-4 dB,dance pop; pop; atl hip hop; atl trap; gangster rap; hip hop; melodic rap; rap; trap
